Image_ID,Age,Gender,Race
15_1_0_20170109214352795,15,1,0
15_1_0_20170109214409051,15,1,0
15_1_0_20170109214412116,15,1,0
15_1_0_20170109214447621,15,1,0
15_1_0_20170109214516641,15,1,0
15_1_0_20170109214523308,15,1,0
15_1_0_20170109214626752,15,1,0
15_1_0_20170109214633067,15,1,0
15_1_0_20170109214723528,15,1,0
15_1_0_20170116201351655,15,1,0
15_1_0_20170116232438243,15,1,0
15_1_0_20170117134420894,15,1,0
15_1_1_20170104005130400,15,1,1
15_1_1_20170104011851042,15,1,1
15_1_1_20170104012002526,15,1,1
15_1_1_20170109212440397,15,1,1
15_1_1_20170109214142778,15,1,1
15_1_1_20170112191208424,15,1,1
15_1_1_20170112191212510,15,1,1
15_1_1_20170112191307797,15,1,1
15_1_1_20170112210325253,15,1,1
15_1_1_20170112230538604,15,1,1
15_1_1_20170112230550725,15,1,1
15_1_1_20170116000638538,15,1,1
15_1_1_20170116164052068,15,1,1
15_1_2_20161219190855506,15,1,2
15_1_2_20161219193333691,15,1,2
15_1_2_20170102234824195,15,1,2
15_1_2_20170104012024121,15,1,2
15_1_2_20170104012031136,15,1,2
15_1_2_20170104012441969,15,1,2
15_1_2_20170104013425867,15,1,2
15_1_2_20170104015856031,15,1,2
15_1_2_20170116175234078,15,1,2
15_1_3_20161220145451968,15,1,3
15_1_3_20170104221641789,15,1,3
15_1_3_20170104221722328,15,1,3
15_1_3_20170104221725742,15,1,3
15_1_3_20170104221933959,15,1,3
15_1_3_20170104222007428,15,1,3
15_1_3_20170104222011950,15,1,3
15_1_3_20170104222618503,15,1,3
15_1_3_20170117142502538,15,1,3
15_1_3_20170119164417238,15,1,3
15_1_4_20170103200935782,15,1,4
15_1_4_20170103201201509,15,1,4
15_1_4_20170103201247846,15,1,4
15_1_4_20170103201254359,15,1,4
15_1_4_20170103201329807,15,1,4
15_1_4_20170103201445071,15,1,4
15_1_4_20170103214742821,15,1,4
15_1_4_20170103222927064,15,1,4
15_1_4_20170103223416559,15,1,4
15_1_4_20170103230530985,15,1,4
15_1_4_20170103233208315,15,1,4
15_1_4_20170103233304142,15,1,4
15_1_4_20170103233348795,15,1,4
15_1_4_20170103233356803,15,1,4
15_1_4_20170103233441003,15,1,4
15_1_4_20170103234910356,15,1,4
15_1_4_20170104005807401,15,1,4
15_1_4_20170104005847968,15,1,4
15_1_4_20170109212947695,15,1,4
16_0_0_20170102234641453,16,0,0
16_0_0_20170103201044224,16,0,0
16_0_0_20170104003740977,16,0,0
16_0_0_20170104003750790,16,0,0
16_0_0_20170104012305505,16,0,0
16_0_0_20170104012325066,16,0,0
16_0_0_20170104012330536,16,0,0
16_0_0_20170104012457770,16,0,0
16_0_0_20170104230001113,16,0,0
16_0_0_20170110224435349,16,0,0
16_0_0_20170110225310813,16,0,0
16_0_0_20170110225708208,16,0,0
16_0_0_20170110225715009,16,0,0
16_0_0_20170110231215944,16,0,0
16_0_0_20170110231218369,16,0,0
16_0_0_20170110231219975,16,0,0
16_0_0_20170110231221050,16,0,0
16_0_0_20170110231230149,16,0,0
16_0_0_20170110231517869,16,0,0
16_0_0_20170110231520320,16,0,0
16_0_0_20170110231521377,16,0,0
16_0_0_20170110231526097,16,0,0
16_0_0_20170110231527285,16,0,0
16_0_0_20170110231529568,16,0,0
16_0_0_20170110231532894,16,0,0
16_0_0_20170110231533988,16,0,0
16_0_0_20170110231553413,16,0,0
16_0_0_20170110231617005,16,0,0
16_0_0_20170110231627902,16,0,0
16_0_0_20170110231633585,16,0,0
16_0_0_20170110231636100,16,0,0
16_0_0_20170110231645188,16,0,0
16_0_0_20170110231646278,16,0,0
16_0_0_20170110231647118,16,0,0
16_0_0_20170110231647962,16,0,0
16_0_0_20170110231648820,16,0,0
16_0_0_20170110231700274,16,0,0
16_0_0_20170110231707270,16,0,0
16_0_0_20170110231720674,16,0,0
16_0_0_20170110231725022,16,0,0
16_0_0_20170110231726179,16,0,0
16_0_0_20170110231732210,16,0,0
16_0_0_20170110231736665,16,0,0
16_0_0_20170110231756634,16,0,0
16_0_0_20170110231758466,16,0,0
16_0_0_20170110231759619,16,0,0
16_0_0_20170110231801615,16,0,0
16_0_0_20170110231810810,16,0,0
16_0_0_20170110231811882,16,0,0
16_0_0_20170110231814139,16,0,0
16_0_0_20170110231815815,16,0,0
16_0_0_20170110231841292,16,0,0
16_0_0_20170110231904662,16,0,0
16_0_0_20170110231909175,16,0,0
16_0_0_20170110231910518,16,0,0
16_0_0_20170110231914222,16,0,0
16_0_0_20170110231916206,16,0,0
16_0_0_20170110231917206,16,0,0
16_0_0_20170110231918993,16,0,0
16_0_0_20170110231919941,16,0,0
16_0_0_20170110231944071,16,0,0
16_0_0_20170110232012908,16,0,0
16_0_0_20170110232038257,16,0,0
16_0_0_20170110232039461,16,0,0
16_0_0_20170110232040957,16,0,0
16_0_0_20170110232108336,16,0,0
16_0_0_20170110232111509,16,0,0
16_0_0_20170110232113589,16,0,0
16_0_0_20170110232141846,16,0,0
16_0_0_20170110232142982,16,0,0
16_0_0_20170110232200900,16,0,0
16_0_0_20170110232208589,16,0,0
16_0_0_20170110232217844,16,0,0
16_0_0_20170110232218902,16,0,0
16_0_0_20170110232245640,16,0,0
16_0_0_20170110232259630,16,0,0
16_0_0_20170110232301837,16,0,0
16_0_0_20170110232302818,16,0,0
16_0_0_20170110232307970,16,0,0
16_0_0_20170110232313053,16,0,0
16_0_0_20170110232315216,16,0,0
16_0_0_20170110232316211,16,0,0
16_0_0_20170110232332618,16,0,0
16_0_0_20170110232429214,16,0,0
16_0_0_20170110232432328,16,0,0
16_0_0_20170110232434079,16,0,0
16_0_0_20170110232444834,16,0,0
16_0_0_20170110232450588,16,0,0
16_0_0_20170110232451479,16,0,0
16_0_0_20170110232528586,16,0,0
16_0_0_20170110232605131,16,0,0
16_0_0_20170110232611516,16,0,0
16_0_0_20170110232613101,16,0,0
16_0_0_20170110232647979,16,0,0
16_0_0_20170110232714508,16,0,0
16_0_0_20170110232724382,16,0,0
16_0_0_20170110232725516,16,0,0
16_0_0_20170110232741392,16,0,0
16_0_0_20170110232742700,16,0,0
16_0_0_20170110232757924,16,0,0
16_0_0_20170110232803098,16,0,0
16_0_0_20170110232817061,16,0,0
16_0_0_20170110232818695,16,0,0
16_0_0_20170116201106640,16,0,0
16_0_0_20170116201208865,16,0,0
16_0_0_20170116235030195,16,0,0
16_0_0_20170117134536197,16,0,0
16_0_0_20170117134538670,16,0,0
16_0_0_20170120133327900,16,0,0
16_0_1_20170105183511375,16,0,1
16_0_1_20170110231713914,16,0,1
16_0_1_20170110231925176,16,0,1
16_0_1_20170113152759697,16,0,1
16_0_1_20170113155247627,16,0,1
16_0_1_20170116161243731,16,0,1
16_0_1_20170116200802213,16,0,1
16_0_1_20170116214124311,16,0,1
16_0_1_20170116214205175,16,0,1
16_0_1_20170120134502877,16,0,1
16_0_2_20170110232739283,16,0,2
16_0_2_20170116161447624,16,0,2
16_0_3_20170110231223673,16,0,3
16_0_3_20170110232150874,16,0,3
16_0_3_20170110232812662,16,0,3
16_0_3_20170116030352295,16,0,3
16_0_4_20161221200238647,16,0,4
16_0_4_20170102234702965,16,0,4
16_0_4_20170103201427977,16,0,4
16_0_4_20170103205822811,16,0,4
16_0_4_20170103233832570,16,0,4
16_0_4_20170104011805376,16,0,4
16_0_4_20170110231631592,16,0,4
16_0_4_20170110232131606,16,0,4
16_1_0_20170102234708483,16,1,0
16_1_0_20170102234728107,16,1,0
16_1_0_20170102234805899,16,1,0
16_1_0_20170102234927276,16,1,0
16_1_0_20170103163010615,16,1,0
16_1_0_20170103201016775,16,1,0
16_1_0_20170103201213287,16,1,0
16_1_0_20170103201347823,16,1,0
16_1_0_20170103201602647,16,1,0
16_1_0_20170104011815680,16,1,0
16_1_0_20170104012333393,16,1,0
16_1_0_20170104012420681,16,1,0
16_1_0_20170104013358122,16,1,0
16_1_0_20170104013530988,16,1,0
16_1_0_20170104013543170,16,1,0
16_1_0_20170105000703117,16,1,0
16_1_0_20170105000748206,16,1,0
16_1_0_20170109201603478,16,1,0
16_1_0_20170109203419299,16,1,0
16_1_0_20170109204155179,16,1,0
16_1_0_20170109204349968,16,1,0
16_1_0_20170109204409777,16,1,0
16_1_0_20170109204530608,16,1,0
16_1_0_20170109205435776,16,1,0
16_1_0_20170109212357604,16,1,0
16_1_0_20170109212413425,16,1,0
16_1_0_20170109212446278,16,1,0
16_1_0_20170109212513215,16,1,0
16_1_0_20170109212525685,16,1,0
16_1_0_20170109212548663,16,1,0
16_1_0_20170109212802540,16,1,0
16_1_0_20170109212859323,16,1,0
16_1_0_20170109212959831,16,1,0
16_1_0_20170109213003514,16,1,0
16_1_0_20170109213007401,16,1,0
16_1_0_20170109213044006,16,1,0
16_1_0_20170109213117588,16,1,0
16_1_0_20170109213357694,16,1,0
16_1_0_20170109213440225,16,1,0
16_1_0_20170109213443708,16,1,0
16_1_0_20170109213456322,16,1,0
16_1_0_20170109213504335,16,1,0
16_1_0_20170109213604149,16,1,0
16_1_0_20170109213608540,16,1,0
16_1_0_20170109213948727,16,1,0
16_1_0_20170109213954271,16,1,0
16_1_0_20170109214013596,16,1,0
16_1_0_20170109214102958,16,1,0
16_1_0_20170109214138699,16,1,0
16_1_0_20170109214323254,16,1,0
16_1_0_20170109214333355,16,1,0
16_1_0_20170109214342165,16,1,0
16_1_0_20170109214402325,16,1,0
16_1_0_20170109214415828,16,1,0
16_1_0_20170109214419099,16,1,0
16_1_0_20170109214444528,16,1,0
16_1_0_20170109214508303,16,1,0
16_1_0_20170109214519974,16,1,0
16_1_0_20170109214535714,16,1,0
16_1_0_20170109214605824,16,1,0
16_1_0_20170109214621700,16,1,0
16_1_0_20170109214652137,16,1,0
16_1_0_20170109214719630,16,1,0
16_1_0_20170109214757287,16,1,0
16_1_0_20170112230646758,16,1,0
16_1_0_20170113210605072,16,1,0
16_1_0_20170116000649066,16,1,0
16_1_0_20170116204045849,16,1,0
16_1_0_20170116214318225,16,1,0
16_1_0_20170117133441179,16,1,0
16_1_0_20170117175202679,16,1,0
16_1_0_20170117193255060,16,1,0
16_1_0_20170119155149354,16,1,0
16_1_1_20170109212835445,16,1,1
16_1_1_20170109213003514,16,1,1
16_1_1_20170109214053896,16,1,1
16_1_1_20170109214212884,16,1,1
16_1_1_20170112191148791,16,1,1
16_1_1_20170112191246585,16,1,1
16_1_1_20170112230648917,16,1,1
16_1_1_20170114025506835,16,1,1
16_1_1_20170114025512971,16,1,1
16_1_1_20170114025520014,16,1,1
16_1_1_20170114030930183,16,1,1
16_1_1_20170116204334206,16,1,1
16_1_1_20170117172336195,16,1,1
16_1_1_20170117194816437,16,1,1
16_1_2_20170109214153823,16,1,2
16_1_2_20170109214552372,16,1,2
16_1_2_20170116162343874,16,1,2
16_1_3_20170104012449865,16,1,3
16_1_3_20170104214252949,16,1,3
16_1_3_20170104221751447,16,1,3
16_1_3_20170104221802006,16,1,3
16_1_3_20170104222158160,16,1,3
16_1_3_20170104222208647,16,1,3
16_1_3_20170104223028462,16,1,3
16_1_3_20170104223040239,16,1,3
16_1_3_20170104223545496,16,1,3
16_1_3_20170109213433239,16,1,3
16_1_4_20170102234841875,16,1,4
16_1_4_20170103201021199,16,1,4
16_1_4_20170103201023166,16,1,4
16_1_4_20170103201025695,16,1,4
16_1_4_20170103201700919,16,1,4
16_1_4_20170103214347949,16,1,4
16_1_4_20170103223310543,16,1,4
16_1_4_20170103224851136,16,1,4
16_1_4_20170103233333235,16,1,4
16_1_4_20170103233406635,16,1,4
16_1_4_20170103233818803,16,1,4
16_1_4_20170103234142187,16,1,4
16_1_4_20170104005411807,16,1,4
16_1_4_20170104011755640,16,1,4
17_0_0_20170103201439825,17,0,0
17_0_0_20170103201534007,17,0,0
17_0_0_20170104003852806,17,0,0
17_0_0_20170104011408904,17,0,0
17_0_0_20170104011953696,17,0,0
17_0_0_20170104230556561,17,0,0
17_0_0_20170105183357879,17,0,0
17_0_0_20170105183607439,17,0,0
17_0_0_20170105183615673,17,0,0
17_0_0_20170110231210547,17,0,0
17_0_0_20170110231233724,17,0,0
17_0_0_20170110231535087,17,0,0
17_0_0_20170110231605793,17,0,0
17_0_0_20170110231615651,17,0,0
17_0_0_20170110231640217,17,0,0
17_0_0_20170110231711354,17,0,0
17_0_0_20170110231719325,17,0,0
17_0_0_20170110231748137,17,0,0
17_0_0_20170110231752726,17,0,0
17_0_0_20170110231820806,17,0,0
17_0_0_20170110231830374,17,0,0
17_0_0_20170110232017297,17,0,0
17_0_0_20170110232022621,17,0,0
17_0_0_20170110232027271,17,0,0
17_0_0_20170110232044494,17,0,0
17_0_0_20170110232257182,17,0,0
17_0_0_20170110232438939,17,0,0
17_0_0_20170110232616400,17,0,0
17_0_0_20170113132359393,17,0,0
17_0_0_20170114025913647,17,0,0
17_0_0_20170114025941650,17,0,0
17_0_0_20170116182812470,17,0,0
17_0_0_20170116201003399,17,0,0
17_0_0_20170116205532920,17,0,0
17_0_0_20170116205554725,17,0,0
17_0_0_20170116221917954,17,0,0
17_0_0_20170117091447979,17,0,0
17_0_0_20170117134955265,17,0,0
17_0_0_20170117193043124,17,0,0
17_0_0_20170120133328941,17,0,0
17_0_1_20170110224421697,17,0,1
17_0_1_20170110232231513,17,0,1
17_0_1_20170113132534529,17,0,1
17_0_1_20170113132545264,17,0,1
17_0_1_20170113132556480,17,0,1
17_0_1_20170113145213577,17,0,1
17_0_1_20170113145220398,17,0,1
17_0_1_20170113151030175,17,0,1
17_0_1_20170113175010309,17,0,1
17_0_1_20170114025845366,17,0,1
17_0_1_20170114025858837,17,0,1
17_0_1_20170116182122450,17,0,1
17_0_1_20170116182454836,17,0,1
17_0_1_20170116205315177,17,0,1
17_0_1_20170116205618568,17,0,1
17_0_1_20170117103419741,17,0,1
17_0_1_20170117170512970,17,0,1
17_0_1_20170117183520064,17,0,1
17_0_2_20170105183230223,17,0,2
17_0_2_20170105183335071,17,0,2
17_0_3_20161219224759672,17,0,3
17_0_3_20170104225543888,17,0,3
17_0_3_20170104225710543,17,0,3
17_0_3_20170104225734512,17,0,3
17_0_3_20170104225736449,17,0,3
17_0_3_20170104230447112,17,0,3
17_0_3_20170117134709342,17,0,3
17_0_3_20170117152534037,17,0,3
17_0_4_20170102234904707,17,0,4
17_0_4_20170103201055366,17,0,4
17_0_4_20170103201116511,17,0,4
17_0_4_20170103210008641,17,0,4
17_0_4_20170103212532692,17,0,4
17_0_4_20170103234631508,17,0,4
17_0_4_20170103234633420,17,0,4
17_1_0_20170102234717403,17,1,0
17_1_0_20170103163207606,17,1,0
17_1_0_20170103175424111,17,1,0
17_1_0_20170104005759343,17,1,0
17_1_0_20170104011923497,17,1,0
17_1_0_20170104012351409,17,1,0
17_1_0_20170104012433529,17,1,0
17_1_0_20170104013458371,17,1,0
17_1_0_20170105183400255,17,1,0
17_1_0_20170109201558943,17,1,0
17_1_0_20170109201930035,17,1,0
17_1_0_20170109204406514,17,1,0
17_1_0_20170109205309078,17,1,0
17_1_0_20170109212812805,17,1,0
17_1_0_20170109212920120,17,1,0
17_1_0_20170109212954942,17,1,0
17_1_0_20170109213518093,17,1,0
17_1_0_20170109213559869,17,1,0
17_1_0_20170109213621558,17,1,0
17_1_0_20170109213642438,17,1,0
17_1_0_20170109213916364,17,1,0
17_1_0_20170109213929449,17,1,0
17_1_0_20170109213933756,17,1,0
17_1_0_20170109213944067,17,1,0
17_1_0_20170109214008165,17,1,0
17_1_0_20170109214021426,17,1,0
17_1_0_20170109214048004,17,1,0
17_1_0_20170109214200825,17,1,0
17_1_0_20170109214431887,17,1,0
17_1_0_20170109214542387,17,1,0
17_1_0_20170109214546339,17,1,0
17_1_0_20170109214703699,17,1,0
17_1_0_20170111182452732,17,1,0
17_1_0_20170113210605193,17,1,0
17_1_0_20170116222802508,17,1,0
17_1_0_20170117135219333,17,1,0
17_1_0_20170117140619087,17,1,0
17_1_1_20170103201529736,17,1,1
17_1_1_20170103222937063,17,1,1
17_1_1_20170109214110957,17,1,1
17_1_1_20170112191315076,17,1,1
17_1_1_20170112230526286,17,1,1
17_1_1_20170112230710598,17,1,1
17_1_1_20170112231332486,17,1,1
17_1_1_20170112234115471,17,1,1
17_1_1_20170113003718549,17,1,1
17_1_1_20170113003736181,17,1,1
17_1_1_20170113005047678,17,1,1
17_1_1_20170113132612480,17,1,1
17_1_1_20170114030014850,17,1,1
17_1_1_20170114030019967,17,1,1
17_1_1_20170114030029194,17,1,1
17_1_1_20170114030031959,17,1,1
17_1_1_20170114030034621,17,1,1
17_1_1_20170114030037010,17,1,1
17_1_1_20170116234754901,17,1,1
17_1_1_20170117134939470,17,1,1
17_1_2_20161219190706307,17,1,2
17_1_2_20170104020251980,17,1,2
17_1_3_20170104221735351,17,1,3
17_1_3_20170104221822223,17,1,3
17_1_3_20170104221840229,17,1,3
17_1_3_20170104222027959,17,1,3
17_1_3_20170104222038870,17,1,3
17_1_3_20170104223349358,17,1,3
17_1_3_20170117143037796,17,1,3
17_1_3_20170119153612825,17,1,3
17_1_3_20170119153627673,17,1,3
17_1_4_20161223214728028,17,1,4
17_1_4_20170102234911226,17,1,4
17_1_4_20170103201233799,17,1,4
17_1_4_20170103201513799,17,1,4
17_1_4_20170103212235036,17,1,4
17_1_4_20170103222920542,17,1,4
17_1_4_20170103222931966,17,1,4
17_1_4_20170103233515202,17,1,4
17_1_4_20170103233523157,17,1,4
17_1_4_20170103233548115,17,1,4
17_1_4_20170103234135204,17,1,4
17_1_4_20170103234147843,17,1,4
17_1_4_20170104001810179,17,1,4
17_1_4_20170104011834409,17,1,4
17_1_4_20170117193142374,17,1,4
18_0_0_20170103201308008,18,0,0
18_0_0_20170103201519511,18,0,0
18_0_0_20170105183259439,18,0,0
18_0_0_20170110223927225,18,0,0
18_0_0_20170110231228322,18,0,0
18_0_0_20170110231524976,18,0,0
18_0_0_20170110231625906,18,0,0
18_0_0_20170110231644037,18,0,0
18_0_0_20170110231703804,18,0,0
18_0_0_20170110231723682,18,0,0
18_0_0_20170110231845000,18,0,0
18_0_0_20170110232030603,18,0,0
18_0_0_20170110232049161,18,0,0
18_0_0_20170110232054251,18,0,0
18_0_0_20170110232058918,18,0,0
18_0_0_20170110232106743,18,0,0
18_0_0_20170110232121048,18,0,0
18_0_0_20170110232448997,18,0,0
18_0_0_20170110232621309,18,0,0
18_0_0_20170110232624418,18,0,0
18_0_0_20170117133102084,18,0,0
18_0_0_20170117135529944,18,0,0
18_0_0_20170117135727463,18,0,0
18_0_0_20170117140123048,18,0,0
18_0_0_20170117140126568,18,0,0
18_0_0_20170117140129888,18,0,0
18_0_0_20170117140132816,18,0,0
18_0_0_20170117140723690,18,0,0
18_0_0_20170117140759528,18,0,0
18_0_0_20170117175618980,18,0,0
18_0_0_20170117175643037,18,0,0
18_0_0_20170117193153029,18,0,0
18_0_1_20170109214734802,18,0,1
18_0_1_20170113132623905,18,0,1
18_0_1_20170113132626633,18,0,1
18_0_1_20170113132627873,18,0,1
18_0_1_20170113132629362,18,0,1
18_0_1_20170113135429329,18,0,1
18_0_1_20170113151656761,18,0,1
18_0_1_20170113175555906,18,0,1
18_0_1_20170113175821404,18,0,1
18_0_1_20170113184819320,18,0,1
18_0_1_20170114025501676,18,0,1
18_0_1_20170114030410225,18,0,1
18_0_1_20170114030419966,18,0,1
18_0_1_20170114033130286,18,0,1
18_0_1_20170116204909922,18,0,1
18_0_1_20170116205256502,18,0,1
18_0_1_20170116210348146,18,0,1
18_0_1_20170117140107728,18,0,1
18_0_1_20170117143031666,18,0,1
18_0_1_20170120134900190,18,0,1
18_0_2_20161219205328564,18,0,2
18_0_2_20170110231202841,18,0,2
18_0_2_20170116163826980,18,0,2
18_0_2_20170116165401987,18,0,2
18_0_3_20170104225753848,18,0,3
18_0_3_20170104225805617,18,0,3
18_0_3_20170104225809521,18,0,3
18_0_3_20170104225812688,18,0,3
18_0_3_20170104225820545,18,0,3
18_0_3_20170104230248073,18,0,3
18_0_3_20170104230329273,18,0,3
18_0_3_20170104230349313,18,0,3
18_0_3_20170104230409040,18,0,3
18_0_3_20170116221917954,18,0,3
18_0_3_20170117135605224,18,0,3
18_0_3_20170117140743776,18,0,3
18_0_3_20170117153126523,18,0,3
18_0_3_20170119144144877,18,0,3
18_0_3_20170119151213151,18,0,3
18_0_4_20170103201305015,18,0,4
18_0_4_20170103201550447,18,0,4
18_0_4_20170103205858722,18,0,4
18_0_4_20170103234736836,18,0,4
18_0_4_20170104011044048,18,0,4
18_0_4_20170105183328551,18,0,4
18_1_0_20170102235007970,18,1,0
18_1_0_20170103175433456,18,1,0
18_1_0_20170103175516495,18,1,0
18_1_0_20170103180718335,18,1,0
18_1_0_20170103201359471,18,1,0
18_1_0_20170103201500071,18,1,0
18_1_0_20170104022856102,18,1,0
18_1_0_20170105002457379,18,1,0
18_1_0_20170105183423287,18,1,0
18_1_0_20170109205411880,18,1,0
18_1_0_20170109212417557,18,1,0
18_1_0_20170109212422272,18,1,0
18_1_0_20170109212425897,18,1,0
18_1_0_20170109212530499,18,1,0
18_1_0_20170109212536049,18,1,0
18_1_0_20170109212538216,18,1,0
18_1_0_20170109212554810,18,1,0
18_1_0_20170109212647587,18,1,0
18_1_0_20170109212756182,18,1,0
18_1_0_20170109212814819,18,1,0
18_1_0_20170109212818755,18,1,0
18_1_0_20170109212826322,18,1,0
18_1_0_20170109212828069,18,1,0
18_1_0_20170109212830216,18,1,0
18_1_0_20170109212847067,18,1,0
18_1_0_20170109212849263,18,1,0
18_1_0_20170109212905543,18,1,0
18_1_0_20170109212906609,18,1,0
18_1_0_20170109212908376,18,1,0
18_1_0_20170109212914272,18,1,0
18_1_0_20170109212921724,18,1,0
18_1_0_20170109212936696,18,1,0
18_1_0_20170109212956509,18,1,0
18_1_0_20170109213008587,18,1,0
18_1_0_20170109213010399,18,1,0
18_1_0_20170109213011914,18,1,0
18_1_0_20170109213013086,18,1,0
18_1_0_20170109213049651,18,1,0
18_1_0_20170109213102446,18,1,0
18_1_0_20170109213103958,18,1,0
18_1_0_20170109213109287,18,1,0
18_1_0_20170109213130477,18,1,0
18_1_0_20170109213137477,18,1,0
18_1_0_20170109213140139,18,1,0
18_1_0_20170109213142404,18,1,0
18_1_0_20170109213149718,18,1,0
18_1_0_20170109213413212,18,1,0
18_1_0_20170109213414723,18,1,0
18_1_0_20170109213451167,18,1,0
18_1_0_20170109213544430,18,1,0
18_1_0_20170109213550274,18,1,0
18_1_0_20170109213623055,18,1,0
18_1_0_20170109213624244,18,1,0
18_1_0_20170109213856511,18,1,0
18_1_0_20170109213904824,18,1,0
18_1_0_20170109213911368,18,1,0
18_1_0_20170109213919463,18,1,0
18_1_0_20170109213922168,18,1,0
18_1_0_20170109213931089,18,1,0
18_1_0_20170109213933756,18,1,0
18_1_0_20170109213935367,18,1,0
18_1_0_20170109213938695,18,1,0
18_1_0_20170109213945602,18,1,0
18_1_0_20170109214004496,18,1,0
18_1_0_20170109214042490,18,1,0
18_1_0_20170109214044181,18,1,0
18_1_0_20170109214106546,18,1,0
18_1_0_20170109214113667,18,1,0
18_1_0_20170109214116215,18,1,0
18_1_0_20170109214120554,18,1,0
18_1_0_20170109214122492,18,1,0
18_1_0_20170109214156684,18,1,0
18_1_0_20170109214215051,18,1,0
18_1_0_20170109214216731,18,1,0
18_1_0_20170109214239711,18,1,0
18_1_0_20170109214241069,18,1,0
18_1_0_20170109214248716,18,1,0
18_1_0_20170109214251980,18,1,0
18_1_0_20170109214254732,18,1,0
18_1_0_20170109214309566,18,1,0
18_1_0_20170109214336149,18,1,0
